algo, name, norm, score, 0, 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
OP, HTTP, True, auc, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000, 0.5000
OCSVM, HTTP, True, fpr, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268, 0.6268
OCSVM, HTTP, True, auc, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936, 0.9936
IF, HTTP, True, fpr, 0.8927, 0.8530, 0.8672, 0.8655, 0.8569, 0.8337, 0.8163, 0.8799, 0.8980, 0.8713, 0.8588, 0.7408, 0.8372, 0.8633, 0.8853, 0.9167, 0.7987, 0.8735, 0.8298, 0.8638, 0.8801, 0.8472, 0.8670, 0.8779, 0.8710, 0.8684, 0.8922, 0.8680, 0.8736, 0.8794, 0.8526, 0.8386
IF, HTTP, True, auc, 0.9999, 0.9998, 1.0000, 0.9991, 0.9998, 0.9989, 1.0000, 0.9998, 0.9991, 0.9999, 0.9999, 0.9996, 0.9996, 0.9999, 0.9994, 0.9997, 0.9999, 0.9997, 0.9999, 0.9989, 0.9999, 1.0000, 0.9999, 0.9998, 0.9997, 0.9999, 0.9994, 0.9997, 0.9995, 0.9999, 0.9999, 0.9999
GMM, HTTP, True, fpr, 1.0000, 1.0000, 1.0000, 0.5816, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.5816, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 0.5816, 1.0000, 0.5816, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000, 1.0000
GMM, HTTP, True, auc, 0.0515, 0.0515, 0.0515, 0.9961, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.9961, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.9961, 0.0515, 0.9961, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515, 0.0515
LSTM, HTTP, True, fpr, 0.9959, 0.9961, 0.9961, 0.9961, 0.9961, 0.9957, 0.9961, 0.9961, 0.9952, 0.9959, 0.9961, 0.9961, 0.9960, 0.9961, 0.9960, 0.9961, 0.9961, 0.9961, 0.9961, 1.0000, 0.9961, 0.9960, 0.9959, 0.9959, 0.9961, 0.9961, 0.9961, 0.9958, 0.9960, 0.9961, 0.9961, 0.9960
LSTM, HTTP, True, auc, 0.0822, 0.1060, 0.1573, 0.0463, 0.0468, 0.6551, 0.0565, 0.0481, 0.7121, 0.3979, 0.0561, 0.0491, 0.0522, 0.1262, 0.0586, 0.0422, 0.0559, 0.0414, 0.0918, 0.6882, 0.3998, 0.0971, 0.3334, 0.5519, 0.0356, 0.0709, 0.0399, 0.1717, 0.0630, 0.0626, 0.0404, 0.4421
GRU, HTTP, True, fpr, 0.9961, 0.9958, 0.9961, 0.9955, 0.9956, 1.0000, 0.9961, 0.9959, 0.9961, 0.9961, 0.9960, 0.9961, 0.9958, 0.9961, 0.9961, 0.9961, 0.9961, 0.9960, 0.9961, 0.9961, 0.9960, 0.9961, 0.9960, 0.9958, 0.9961, 0.9957, 0.9961, 0.9957, 0.9959, 0.9960, 0.9961, 0.9961
GRU, HTTP, True, auc, 0.1807, 0.4054, 0.1635, 0.5851, 0.3893, 0.0868, 0.0417, 0.3538, 0.3930, 0.3279, 0.2616, 0.4482, 0.4620, 0.2051, 0.0610, 0.0333, 0.3224, 0.3955, 0.0435, 0.1129, 0.3385, 0.0991, 0.2995, 0.3866, 0.0836, 0.4339, 0.0437, 0.5837, 0.4068, 0.2852, 0.3015, 0.2355

